-----Simulation 0-----
0,0,0,0,0,0,0,0
16,0,0,0,0,1,0,0
16,0,0,0,0,1,0,0
84,1,0,0,0,1,0,0
84,1,0,0,0,1,0,0
165,1,0,0,1,1,0,0
165,1,0,0,1,1,0,0
218,1,0,0,1,1,1,0
218,1,0,0,1,1,1,0
571,1,0,0,2,1,1,0
571,1,0,0,2,1,1,0
573,1,0,0,2,1,1,1
573,1,0,0,2,1,1,1
607,2,0,0,2,1,1,1
658,2,0,0,2,1,2,1
658,2,0,0,2,1,2,1
702,2,0,0,3,1,2,1
702,2,0,0,3,1,2,1
705,2,0,0,4,1,2,1
705,2,0,0,4,1,2,1
1024,2,0,0,4,2,2,1
1024,2,0,0,4,2,2,1
1093,2,0,0,4,2,2,2
1093,2,0,0,4,2,2,2
1693.0,2,0,0,4,2,2,2
1693.0,2,0,0,4,2,2,2
1712,2,0,0,4,2,3,2
1712,2,0,0,4,2,3,2
1810,3,0,0,4,2,3,2
1810,3,0,0,4,2,3,2
1883.9999999999998,3,0,0,4,2,3,2
1883.9999999999998,3,0,0,4,2,3,2
1917,3,0,0,4,2,3,3
1917,3,0,0,4,2,3,3
2182,4,0,0,4,2,3,3
2182,4,0,0,4,2,3,3
2224.0,4,0,0,4,2,3,3
2224.0,4,0,0,4,2,3,3
2860,4,0,0,5,2,3,3
2860,4,0,0,5,2,3,3
3089,4,0,0,5,2,4,3
3089,4,0,0,5,2,4,3
3102.0,4,0,0,5,2,4,3
3102.0,4,0,0,5,2,4,3
3148,4,0,1,5,2,4,3
3148,4,0,1,5,2,4,3
3600,4,0,1,5,2,4,3
3658.0,4,0,1,5,2,4,3
3658.0,4,0,1,5,2,4,3
5564,4,0,1,6,2,4,3
5564,4,0,1,6,2,4,3
5578,4,0,1,6,2,5,3
5578,4,0,1,6,2,5,3
5777,5,0,1,6,2,5,3
5777,5,0,1,6,2,5,3
6089.0,5,0,1,6,2,5,3
6089.0,5,0,1,6,2,5,3
6705,5,0,1,6,2,5,3
6705,4,0,1,6,2,5,3
6778.0,4,0,1,6,2,5,3
6778.0,4,0,1,6,2,5,3
6829,4,0,1,6,2,6,3
6829,4,0,1,6,2,6,3
7173.0,4,0,1,6,2,6,3
7173.0,4,0,1,6,2,6,3
7200,4,0,1,6,2,6,3
7810.0,4,0,1,6,2,6,3
7810.0,4,0,1,6,2,6,3
8170,4,0,1,6,2,7,3
8170,4,0,1,6,2,7,3
9844,4,0,2,6,2,7,3
9844,4,0,2,6,2,7,3
10176,4,0,2,6,2,7,3
10176,4,0,2,5,2,7,3
10429.0,4,0,2,5,2,7,3
10429.0,4,0,2,5,2,7,3
10800,4,0,2,5,2,7,3
10865,4,1,2,5,2,7,3
10865,4,1,2,5,2,7,3
10905.0,4,1,2,5,2,7,3
10905.0,4,1,2,5,2,7,3
11860.0,4,1,2,5,2,7,3
11860.0,4,1,2,5,2,7,3
11912.0,4,1,2,5,2,7,3
11912.0,4,1,2,5,2,7,3
12148.0,4,1,2,5,2,7,3
12148.0,4,1,2,5,2,7,3
12600.000000000002,4,1,2,5,2,7,3
12888,4,2,2,5,2,7,3
12888,4,2,2,5,2,7,3
14400,4,2,2,5,2,7,3
14644.0,4,2,2,5,2,7,3
14644.0,4,2,2,5,2,7,3
14770.0,4,2,2,5,2,7,3
14770.0,4,2,2,5,2,7,3
15377.0,4,2,2,5,2,7,3
15377.0,4,2,2,5,2,7,3
15717.0,4,2,2,5,2,7,3
15717.0,4,2,2,5,2,7,3
15888.0,4,2,2,5,2,7,3
15888.0,4,2,2,5,2,7,3
16170.999999999998,4,2,2,5,2,7,3
16170.999999999998,4,2,2,5,2,7,3
16702,4,2,2,5,2,7,3
16702,4,2,1,5,2,7,3
17136,4,2,1,5,2,7,4
17136,4,2,1,5,2,7,4
18000,4,2,1,5,2,7,4
18665.0,4,2,1,5,2,7,4
18665.0,4,2,1,5,2,7,4
19216.0,4,2,1,5,2,7,4
19216.0,4,2,1,5,2,7,4
20018.0,4,2,1,5,2,7,4
20018.0,4,2,1,5,2,7,4
20736.0,4,2,1,5,2,7,4
20736.0,4,2,1,5,2,7,4
21600,4,2,1,5,2,7,4
22607,4,3,1,5,2,7,4
22607,4,3,1,5,2,7,4
23182.0,4,3,1,5,2,7,4
23182.0,4,3,1,5,2,7,4
23207,4,4,1,5,2,7,4
23207,4,4,1,5,2,7,4
23561,4,4,2,5,2,7,4
23561,4,4,2,5,2,7,4
23968,5,4,2,5,2,7,4
23968,5,4,2,5,2,7,4
24164.0,5,4,2,5,2,7,4
24164.0,5,4,2,5,2,7,4
24165.0,5,4,2,5,2,7,4
24165.0,5,4,2,5,2,7,4
24249,5,4,2,5,3,7,4
24786,5,5,2,5,3,7,4
24786,5,5,2,5,3,7,4
24831,5,5,2,6,3,7,4
24831,5,5,2,6,3,7,4
25200,5,5,2,6,3,7,4
25271,6,5,2,6,3,7,4
25271,6,5,2,6,3,7,4
25437,6,5,3,6,3,7,4
25437,6,5,3,6,3,7,4
25839,6,5,3,6,3,8,4
25871.0,6,5,3,6,3,8,4
25871.0,6,5,3,6,3,8,4
25950,6,5,3,7,3,8,4
25950,6,5,3,7,3,8,4
26127,6,5,3,8,3,8,4
26127,6,5,3,8,3,8,4
26138,6,6,3,8,3,8,4
26148,6,6,3,8,3,8,4
26148,6,6,2,8,3,8,4
26239,6,6,3,8,3,8,4
26239,6,6,3,8,3,8,4
26239.0,6,6,3,8,3,8,4
26239.0,6,6,3,8,3,8,4
26561.0,6,6,3,8,3,8,4
26561.0,6,6,3,8,3,8,4
26941,6,6,3,8,3,9,4
26994,6,6,3,8,3,10,4
26994,6,6,3,8,3,10,4
27041,6,6,3,9,3,10,4
27051,6,6,4,9,3,10,4
27051,6,6,4,9,3,10,4
27088,7,6,4,9,3,10,4
27088,7,6,4,9,3,10,4
27241,7,6,4,9,3,10,4
27241,7,5,4,9,3,10,4
27572,7,5,4,9,3,10,5
27572,7,5,4,9,3,10,5
27837.0,7,5,4,9,3,10,5
27837.0,7,5,4,9,3,10,5
27927.0,7,5,4,9,3,10,5
27927.0,7,5,4,9,3,10,5
28007.0,7,5,4,9,3,10,5
28007.0,7,5,4,9,3,10,5
28059,7,6,4,9,3,10,5
