-----Simulation 0-----
0,0,0,0,0,0,0,0
167,0,0,0,0,0,0,0
167,0,0,0,1,0,0,0
561,0,0,0,1,0,0,0
561,0,0,0,1,0,0,1
626,0,0,0,1,0,0,1
626,0,0,0,1,0,1,1
933,0,0,0,1,0,1,1
933,1,0,0,1,0,1,1
2337,1,0,0,1,0,1,1
2337,1,0,1,1,0,1,1
2560,1,0,1,1,0,1,1
2560,1,1,1,1,0,1,1
2577,1,1,1,1,0,1,1
2577,1,1,1,2,0,1,1
2621,1,1,1,2,0,1,1
2621,1,1,1,2,0,1,2
2735,1,1,1,2,0,1,2
2735,1,1,1,3,0,1,2
3194,1,1,1,3,0,1,2
3194,1,2,1,3,0,1,2
3284,1,2,1,3,0,1,2
3284,2,2,1,3,0,1,2
3316,2,2,1,3,0,1,2
3316,2,2,2,3,0,1,2
3600,2,2,2,3,0,1,2
3677,2,2,2,3,0,1,2
3677,2,2,2,4,0,1,2
3766.9999999999995,2,2,2,4,0,1,2
3766.9999999999995,2,2,2,3,0,1,2
3864,2,2,2,3,0,1,2
3864,2,2,2,3,1,1,2
5594.0,2,2,2,3,1,1,2
5594.0,2,1,2,3,1,1,2
5961.0,2,1,2,3,1,1,2
5961.0,2,1,2,3,1,1,1
6264.0,2,1,2,3,1,1,1
6264.0,2,1,2,3,0,1,1
6434,2,1,2,3,0,1,1
6453,2,1,2,3,0,1,1
6453,3,1,2,3,0,1,1
6477,3,1,2,3,0,1,1
6477,3,1,2,3,1,1,1
7200,3,1,2,3,1,1,1
7677.0,3,1,2,3,1,1,1
7677.0,3,1,2,3,0,1,1
7977.0,3,1,2,3,0,1,1
7977.0,3,1,2,2,0,1,1
8337.0,3,1,2,2,0,1,1
8337.0,3,1,1,2,0,1,1
8477.0,3,1,1,2,0,1,1
8477.0,3,1,1,1,0,1,1
8899,3,1,1,1,0,1,1
8899,3,1,2,1,0,1,1
9335.0,3,1,2,1,0,1,1
9335.0,3,1,2,0,0,1,1
9626.0,3,1,2,0,0,1,1
9626.0,3,1,2,0,0,0,1
9641,3,1,2,0,0,0,1
9641,4,1,2,0,0,0,1
9641.0,4,1,2,0,0,0,1
9641.0,3,1,2,0,0,0,1
9988,3,1,2,0,0,0,1
9988,3,1,3,0,0,0,1
10099.0,3,1,3,0,0,0,1
10099.0,3,1,2,0,0,0,1
10800,3,1,2,0,0,0,1
11733.0,3,1,2,0,0,0,1
11733.0,2,1,2,0,0,0,1
13053.0,2,1,2,0,0,0,1
13053.0,1,1,2,0,0,0,1
14400,1,1,2,0,0,0,1
16743,1,1,2,0,0,0,1
16743,1,1,2,0,0,0,1
18000,1,1,2,0,0,0,1
20350,1,1,2,0,0,0,1
20350,1,1,2,0,0,0,1
21600,1,1,2,0,0,0,1
