25955,49.71976117079677,24.859880585398386,30.859880585398386,6,48,6,42,30,12
25955,49.71976117079677,24.859880585398386,30.859880585398386,6,54,6,48,36,12
26096,49.71976117079677,24.859880585398386,30.859880585398386,6,54,6,48,36,12
26096,43.71976117079677,24.859880585398386,30.859880585398386,12,54,6,48,36,12
26311,43.71976117079677,24.859880585398386,30.859880585398386,12,54,6,48,36,12
26311,37.71976117079677,24.859880585398386,30.859880585398386,18,54,6,48,36,12
26344,37.71976117079677,24.859880585398386,30.859880585398386,18,54,6,48,36,12
26344,31.719761170796772,24.859880585398386,30.859880585398386,24,54,6,48,36,12
26416,31.719761170796772,24.859880585398386,30.859880585398386,24,54,6,48,36,12
26416,25.719761170796772,18.859880585398386,30.859880585398386,24,54,6,48,36,12
26459.0,25.719761170796772,18.859880585398386,30.859880585398386,24,54,6,48,36,12
26459.0,25.719761170796772,18.859880585398386,30.859880585398386,24,48,6,42,30,12
26643,25.719761170796772,18.859880585398386,30.859880585398386,24,48,6,42,30,12
26643,19.719761170796772,18.859880585398386,30.859880585398386,30,48,6,42,30,12
26691,19.719761170796772,18.859880585398386,30.859880585398386,30,48,6,42,30,12
26691,19.719761170796772,18.859880585398386,30.859880585398386,30,54,6,42,30,12
26962,19.719761170796772,18.859880585398386,30.859880585398386,30,54,6,42,30,12
26962,13.719761170796772,18.859880585398386,30.859880585398386,36,54,6,42,30,12
27426,13.719761170796772,18.859880585398386,30.859880585398386,36,54,6,42,30,12
27426,13.719761170796772,18.859880585398386,30.859880585398386,36,60,6,48,30,18
27627.0,13.719761170796772,18.859880585398386,30.859880585398386,36,60,6,48,30,18
27627.0,13.719761170796772,18.859880585398386,30.859880585398386,36,60,6,48,30,18
27627.0,13.719761170796772,18.859880585398386,30.859880585398386,36,60,6,48,30,18
27627.0,19.719761170796772,24.859880585398386,30.859880585398386,36,60,6,48,30,18
27687,19.719761170796772,24.859880585398386,30.859880585398386,36,60,6,48,30,18
27687,13.719761170796772,24.859880585398386,24.859880585398386,36,60,6,48,30,18
27755.0,13.719761170796772,24.859880585398386,24.859880585398386,36,60,6,48,30,18
27755.0,13.719761170796772,24.859880585398386,24.859880585398386,36,54,6,42,24,18
28200,13.719761170796772,24.859880585398386,24.859880585398386,36,54,6,42,24,18
28200,7.719761170796772,24.859880585398386,18.859880585398386,36,54,6,42,24,18
28363,7.719761170796772,24.859880585398386,18.859880585398386,36,54,6,42,24,18
28363,7.719761170796772,24.859880585398386,18.859880585398386,36,60,6,48,24,24
28465,7.719761170796772,24.859880585398386,18.859880585398386,36,60,6,48,24,24
28465,1.7197611707967724,18.859880585398386,18.859880585398386,36,60,6,48,24,24
28541,1.7197611707967724,18.859880585398386,18.859880585398386,36,60,6,48,24,24
28541,1.7197611707967724,18.859880585398386,18.859880585398386,36,66,6,48,24,24
28572,1.7197611707967724,18.859880585398386,18.859880585398386,36,66,6,48,24,24
28572,1.7197611707967724,18.859880585398386,18.859880585398386,36,72,6,54,30,24
28744.0,1.7197611707967724,18.859880585398386,18.859880585398386,36,72,6,54,30,24
28744.0,7.719761170796772,18.859880585398386,18.859880585398386,30,72,6,54,30,24
28800,92.38188903294784,61.19094451647392,61.19094451647392,30,72,6,54,30,24
28992,92.38188903294784,61.19094451647392,61.19094451647392,30,72,6,54,30,24
28992,92.38188903294784,61.19094451647392,61.19094451647392,30,78,6,60,30,30
29096,92.38188903294784,61.19094451647392,61.19094451647392,30,78,6,60,30,30
29096,92.38188903294784,61.19094451647392,61.19094451647392,30,84,6,60,30,30
29107,92.38188903294784,61.19094451647392,61.19094451647392,30,84,6,60,30,30
29107,86.38188903294784,61.19094451647392,61.19094451647392,36,84,6,60,30,30
29188,86.38188903294784,61.19094451647392,61.19094451647392,36,84,6,60,30,30
29188,86.38188903294784,61.19094451647392,61.19094451647392,36,90,12,60,30,30
29199,86.38188903294784,61.19094451647392,61.19094451647392,36,90,12,60,30,30
29199,80.38188903294784,61.19094451647392,55.19094451647392,36,90,12,60,30,30
29288,80.38188903294784,61.19094451647392,55.19094451647392,36,90,12,60,30,30
29288,80.38188903294784,61.19094451647392,55.19094451647392,36,96,12,66,36,30
29317,80.38188903294784,61.19094451647392,55.19094451647392,36,96,12,66,36,30
29317,80.38188903294784,61.19094451647392,55.19094451647392,36,102,12,72,42,30
29348,80.38188903294784,61.19094451647392,55.19094451647392,36,102,12,72,42,30
29348,80.38188903294784,61.19094451647392,55.19094451647392,36,108,12,78,48,30
29383.0,80.38188903294784,61.19094451647392,55.19094451647392,36,108,12,78,48,30
29383.0,80.38188903294784,61.19094451647392,55.19094451647392,36,102,6,78,48,30
29401,80.38188903294784,61.19094451647392,55.19094451647392,36,102,6,78,48,30
29401,74.38188903294784,61.19094451647392,55.19094451647392,42,102,6,78,48,30
29443,74.38188903294784,61.19094451647392,55.19094451647392,42,102,6,78,48,30
29443,74.38188903294784,61.19094451647392,55.19094451647392,42,108,6,84,54,30
29490,74.38188903294784,61.19094451647392,55.19094451647392,42,108,6,84,54,30
29490,74.38188903294784,61.19094451647392,55.19094451647392,42,114,12,84,54,30
29490.0,74.38188903294784,61.19094451647392,55.19094451647392,42,114,12,84,54,30
29490.0,74.38188903294784,61.19094451647392,55.19094451647392,42,108,6,84,54,30
29831,74.38188903294784,61.19094451647392,55.19094451647392,42,108,6,84,54,30
29831,74.38188903294784,61.19094451647392,55.19094451647392,42,114,6,84,54,30
29911.0,74.38188903294784,61.19094451647392,55.19094451647392,42,114,6,84,54,30
29911.0,80.38188903294784,61.19094451647392,55.19094451647392,36,114,6,84,54,30
30039,80.38188903294784,61.19094451647392,55.19094451647392,36,114,6,84,54,30
30039,74.38188903294784,61.19094451647392,49.19094451647392,36,114,6,84,54,30
30160,74.38188903294784,61.19094451647392,49.19094451647392,36,114,6,84,54,30
30160,68.38188903294784,61.19094451647392,49.19094451647392,42,114,6,84,54,30
30194,68.38188903294784,61.19094451647392,49.19094451647392,42,114,6,84,54,30
30194,68.38188903294784,61.19094451647392,49.19094451647392,42,120,6,90,60,30
30263,68.38188903294784,61.19094451647392,49.19094451647392,42,120,6,90,60,30
30263,68.38188903294784,61.19094451647392,49.19094451647392,42,126,6,96,66,30
30357,68.38188903294784,61.19094451647392,49.19094451647392,42,126,6,96,66,30
30357,62.38188903294784,61.19094451647392,49.19094451647392,48,126,6,96,66,30
30455,62.38188903294784,61.19094451647392,49.19094451647392,48,126,6,96,66,30
30455,62.38188903294784,61.19094451647392,49.19094451647392,48,126,6,96,66,30
30535,62.38188903294784,61.19094451647392,49.19094451647392,48,126,6,96,66,30
30535,62.38188903294784,61.19094451647392,49.19094451647392,48,132,12,96,66,30
30700,62.38188903294784,61.19094451647392,49.19094451647392,48,132,12,96,66,30
30700,62.38188903294784,61.19094451647392,49.19094451647392,48,138,12,96,66,30
30796,62.38188903294784,61.19094451647392,49.19094451647392,48,138,12,96,66,30
30796,56.38188903294784,55.19094451647392,49.19094451647392,48,138,12,96,66,30
30940,56.38188903294784,55.19094451647392,49.19094451647392,48,138,12,96,66,30
30940,56.38188903294784,55.19094451647392,49.19094451647392,48,144,18,96,66,30
30951,56.38188903294784,55.19094451647392,49.19094451647392,48,144,18,96,66,30
30951,50.38188903294784,55.19094451647392,49.19094451647392,54,144,18,96,66,30
31005,50.38188903294784,55.19094451647392,49.19094451647392,54,144,18,96,66,30
31005,44.38188903294784,55.19094451647392,43.19094451647392,54,144,18,96,66,30
31009,44.38188903294784,55.19094451647392,43.19094451647392,54,144,18,96,66,30
31009,38.38188903294784,49.19094451647392,43.19094451647392,54,144,18,96,66,30
31073,38.38188903294784,49.19094451647392,43.19094451647392,54,144,18,96,66,30
31073,38.38188903294784,49.19094451647392,43.19094451647392,54,150,18,96,66,30
31117,38.38188903294784,49.19094451647392,43.19094451647392,54,150,18,96,66,30
31117,32.38188903294784,43.19094451647392,43.19094451647392,54,150,18,96,66,30
31153,32.38188903294784,43.19094451647392,43.19094451647392,54,150,18,96,66,30
31153,32.38188903294784,43.19094451647392,43.19094451647392,54,156,18,96,66,30
31162.0,32.38188903294784,43.19094451647392,43.19094451647392,54,156,18,96,66,30
31162.0,38.38188903294784,43.19094451647392,43.19094451647392,48,156,18,96,66,30
31221,38.38188903294784,43.19094451647392,43.19094451647392,48,156,18,96,66,30
31221,38.38188903294784,43.19094451647392,43.19094451647392,48,162,18,96,66,30
31274,38.38188903294784,43.19094451647392,43.19094451647392,48,162,18,96,66,30
31274,38.38188903294784,43.19094451647392,43.19094451647392,48,168,24,96,66,30
31285,38.38188903294784,43.19094451647392,43.19094451647392,48,168,24,96,66,30
31285,38.38188903294784,43.19094451647392,43.19094451647392,48,174,30,96,66,30
31292,38.38188903294784,43.19094451647392,43.19094451647392,48,174,30,96,66,30
31292,38.38188903294784,43.19094451647392,43.19094451647392,48,180,36,96,66,30
31363.0,38.38188903294784,43.19094451647392,43.19094451647392,48,180,36,96,66,30
31363.0,38.38188903294784,43.19094451647392,43.19094451647392,48,174,36,90,66,24
31371,38.38188903294784,43.19094451647392,43.19094451647392,48,174,36,90,66,24
31371,38.38188903294784,43.19094451647392,43.19094451647392,48,180,36,96,72,24
31397,38.38188903294784,43.19094451647392,43.19094451647392,48,180,36,96,72,24
31397,38.38188903294784,43.19094451647392,43.19094451647392,48,186,36,102,72,30
31415,38.38188903294784,43.19094451647392,43.19094451647392,48,186,36,102,72,30
31415,38.38188903294784,43.19094451647392,43.19094451647392,48,192,36,102,72,30
31431,38.38188903294784,43.19094451647392,43.19094451647392,48,192,36,102,72,30
31431,38.38188903294784,43.19094451647392,43.19094451647392,48,192,36,102,72,30
31529,38.38188903294784,43.19094451647392,43.19094451647392,48,192,36,102,72,30
31529,38.38188903294784,43.19094451647392,43.19094451647392,48,198,36,108,72,36
31541.0,38.38188903294784,43.19094451647392,43.19094451647392,48,198,36,108,72,36
31541.0,38.38188903294784,43.19094451647392,43.19094451647392,48,192,36,108,72,36
31554,38.38188903294784,43.19094451647392,43.19094451647392,48,192,36,108,72,36
31554,38.38188903294784,43.19094451647392,43.19094451647392,48,198,36,114,78,36
31728.0,38.38188903294784,43.19094451647392,43.19094451647392,48,198,36,114,78,36
31728.0,38.38188903294784,43.19094451647392,43.19094451647392,48,192,36,108,72,36
31816.0,38.38188903294784,43.19094451647392,43.19094451647392,48,192,36,108,72,36
31816.0,44.38188903294784,49.19094451647392,43.19094451647392,48,192,36,108,72,36
31818,44.38188903294784,49.19094451647392,43.19094451647392,48,192,36,108,72,36
31818,38.38188903294784,49.19094451647392,37.19094451647392,48,192,36,108,72,36
31828,38.38188903294784,49.19094451647392,37.19094451647392,48,192,36,108,72,36
31828,32.38188903294784,43.19094451647392,37.19094451647392,48,192,36,108,72,36
31885.0,32.38188903294784,43.19094451647392,37.19094451647392,48,192,36,108,72,36
31885.0,32.38188903294784,43.19094451647392,37.19094451647392,48,186,30,108,72,36
31973,32.38188903294784,43.19094451647392,37.19094451647392,48,186,30,108,72,36
31973,32.38188903294784,43.19094451647392,37.19094451647392,48,192,36,108,72,36
31979,32.38188903294784,43.19094451647392,37.19094451647392,48,192,36,108,72,36
31979,32.38188903294784,43.19094451647392,37.19094451647392,48,198,42,108,72,36
32017,32.38188903294784,43.19094451647392,37.19094451647392,48,198,42,108,72,36
32017,26.38188903294784,43.19094451647392,31.19094451647392,48,198,42,108,72,36
32201,26.38188903294784,43.19094451647392,31.19094451647392,48,198,42,108,72,36
32201,20.38188903294784,43.19094451647392,25.19094451647392,48,198,42,108,72,36
32400,1.687662516931539,33.84383125846577,15.84383125846577,48,198,42,108,72,36
32491,1.687662516931539,33.84383125846577,15.84383125846577,48,198,42,108,72,36
32491,1.687662516931539,33.84383125846577,15.84383125846577,48,198,42,108,72,36
32642,1.687662516931539,33.84383125846577,15.84383125846577,48,198,42,108,72,36
32642,4.312337483068461,33.84383125846577,15.84383125846577,54,198,42,108,72,36
32664,4.312337483068461,33.84383125846577,15.84383125846577,54,198,42,108,72,36
32751,4.312337483068461,33.84383125846577,15.84383125846577,54,198,42,108,72,36
32794,4.312337483068461,33.84383125846577,15.84383125846577,54,198,42,108,72,36
33071,4.312337483068461,33.84383125846577,15.84383125846577,54,198,42,108,72,36
33071,10.312337483068461,33.84383125846577,15.84383125846577,60,198,42,108,72,36
33160.0,10.312337483068461,33.84383125846577,15.84383125846577,60,198,42,108,72,36
33160.0,4.312337483068461,33.84383125846577,15.84383125846577,54,198,42,108,72,36
33167,4.312337483068461,33.84383125846577,15.84383125846577,54,198,42,108,72,36
33187,4.312337483068461,33.84383125846577,15.84383125846577,54,198,42,108,72,36
33187,10.312337483068461,27.84383125846577,15.84383125846577,54,198,42,108,72,36
33404,10.312337483068461,27.84383125846577,15.84383125846577,54,198,42,108,72,36
33404,16.31233748306846,21.84383125846577,15.84383125846577,54,198,42,108,72,36
33453.0,16.31233748306846,21.84383125846577,15.84383125846577,54,198,42,108,72,36
33453.0,10.312337483068461,21.84383125846577,15.84383125846577,48,198,42,108,72,36
33517.0,10.312337483068461,21.84383125846577,15.84383125846577,48,198,42,108,72,36
33517.0,10.312337483068461,21.84383125846577,15.84383125846577,48,192,42,102,66,36
33517.0,10.312337483068461,21.84383125846577,15.84383125846577,48,198,42,108,72,36
33557,10.312337483068461,21.84383125846577,15.84383125846577,48,198,42,108,72,36
33557,16.31233748306846,21.84383125846577,9.84383125846577,48,198,42,108,72,36
33572,16.31233748306846,21.84383125846577,9.84383125846577,48,198,42,108,72,36
33616,16.31233748306846,21.84383125846577,9.84383125846577,48,198,42,108,72,36
33616,22.31233748306846,21.84383125846577,3.8438312584657695,48,198,42,108,72,36
33639.0,22.31233748306846,21.84383125846577,3.8438312584657695,48,198,42,108,72,36
33639.0,16.31233748306846,21.84383125846577,9.84383125846577,48,198,42,108,72,36
33653,16.31233748306846,21.84383125846577,9.84383125846577,48,198,42,108,72,36
33773,16.31233748306846,21.84383125846577,9.84383125846577,48,198,42,108,72,36
33773,22.31233748306846,15.84383125846577,9.84383125846577,48,198,42,108,72,36
33796.0,22.31233748306846,15.84383125846577,9.84383125846577,48,198,42,108,72,36
33796.0,16.31233748306846,21.84383125846577,9.84383125846577,48,198,42,108,72,36
33843,16.31233748306846,21.84383125846577,9.84383125846577,48,198,42,108,72,36
33879,16.31233748306846,21.84383125846577,9.84383125846577,48,198,42,108,72,36
33940,16.31233748306846,21.84383125846577,9.84383125846577,48,198,42,108,72,36
33940,22.31233748306846,15.84383125846577,9.84383125846577,48,198,42,108,72,36
33949,22.31233748306846,15.84383125846577,9.84383125846577,48,198,42,108,72,36
33957.0,22.31233748306846,15.84383125846577,9.84383125846577,48,198,42,108,72,36
33957.0,16.31233748306846,15.84383125846577,9.84383125846577,42,198,42,108,72,36
33994,16.31233748306846,15.84383125846577,9.84383125846577,42,198,42,108,72,36
34085,16.31233748306846,15.84383125846577,9.84383125846577,42,198,42,108,72,36
34085,22.31233748306846,9.84383125846577,9.84383125846577,42,198,42,108,72,36
34105,22.31233748306846,9.84383125846577,9.84383125846577,42,198,42,108,72,36
34232,22.31233748306846,9.84383125846577,9.84383125846577,42,198,42,108,72,36
34232,28.31233748306846,9.84383125846577,9.84383125846577,48,198,42,108,72,36
34282,28.31233748306846,9.84383125846577,9.84383125846577,48,198,42,108,72,36
34282,34.31233748306846,9.84383125846577,9.84383125846577,54,198,42,108,72,36
34287.0,34.31233748306846,9.84383125846577,9.84383125846577,54,198,42,108,72,36
34287.0,28.31233748306846,9.84383125846577,15.84383125846577,54,198,42,108,72,36
34348,28.31233748306846,9.84383125846577,15.84383125846577,54,198,42,108,72,36
34524,28.31233748306846,9.84383125846577,15.84383125846577,54,198,42,108,72,36
34524,28.31233748306846,9.84383125846577,15.84383125846577,54,198,42,108,72,36
34565,28.31233748306846,9.84383125846577,15.84383125846577,54,198,42,108,72,36
34667,28.31233748306846,9.84383125846577,15.84383125846577,54,198,42,108,72,36
34667,34.31233748306846,3.8438312584657695,15.84383125846577,54,198,42,108,72,36
34667.0,34.31233748306846,3.8438312584657695,15.84383125846577,54,198,42,108,72,36
34667.0,28.31233748306846,9.84383125846577,15.84383125846577,54,198,42,108,72,36
34825,28.31233748306846,9.84383125846577,15.84383125846577,54,198,42,108,72,36
35033,28.31233748306846,9.84383125846577,15.84383125846577,54,198,42,108,72,36
35053.0,28.31233748306846,9.84383125846577,15.84383125846577,54,198,42,108,72,36
35053.0,28.31233748306846,9.84383125846577,15.84383125846577,54,192,42,102,66,36
35053.0,28.31233748306846,9.84383125846577,15.84383125846577,54,198,42,102,66,36
35154.0,28.31233748306846,9.84383125846577,15.84383125846577,54,198,42,102,66,36
35154.0,28.31233748306846,9.84383125846577,15.84383125846577,54,192,42,96,60,36
35154.0,28.31233748306846,9.84383125846577,15.84383125846577,54,198,42,102,60,42
35173,28.31233748306846,9.84383125846577,15.84383125846577,54,198,42,102,60,42
35173,34.31233748306846,9.84383125846577,15.84383125846577,60,198,42,102,60,42
35239,34.31233748306846,9.84383125846577,15.84383125846577,60,198,42,102,60,42
35239,40.31233748306846,9.84383125846577,15.84383125846577,66,198,42,102,60,42
35585,40.31233748306846,9.84383125846577,15.84383125846577,66,198,42,102,60,42
35617.0,40.31233748306846,9.84383125846577,15.84383125846577,66,198,42,102,60,42
35617.0,34.31233748306846,9.84383125846577,21.84383125846577,66,198,42,102,60,42
35703.0,34.31233748306846,9.84383125846577,21.84383125846577,66,198,42,102,60,42
35703.0,28.31233748306846,15.84383125846577,21.84383125846577,66,198,42,102,60,42
35817,28.31233748306846,15.84383125846577,21.84383125846577,66,198,42,102,60,42
35817,34.31233748306846,15.84383125846577,15.84383125846577,66,198,42,102,60,42
35826,34.31233748306846,15.84383125846577,15.84383125846577,66,198,42,102,60,42
35827,34.31233748306846,15.84383125846577,15.84383125846577,66,198,42,102,60,42
35894.0,34.31233748306846,15.84383125846577,15.84383125846577,66,198,42,102,60,42
35894.0,34.31233748306846,15.84383125846577,15.84383125846577,66,192,42,96,60,36
35894.0,34.31233748306846,15.84383125846577,15.84383125846577,66,198,42,102,66,36
35957.0,34.31233748306846,15.84383125846577,15.84383125846577,66,198,42,102,66,36
35957.0,28.31233748306846,15.84383125846577,21.84383125846577,66,198,42,102,66,36
36000,12.864582133607882,36.43229106680394,42.43229106680394,66,198,42,102,66,36
36021.0,12.864582133607882,36.43229106680394,42.43229106680394,66,198,42,102,66,36
36021.0,12.864582133607882,36.43229106680394,42.43229106680394,66,192,42,102,66,36
36021.0,12.864582133607882,36.43229106680394,42.43229106680394,66,198,42,108,72,36
36179.0,12.864582133607882,36.43229106680394,42.43229106680394,66,198,42,108,72,36
36179.0,12.864582133607882,36.43229106680394,42.43229106680394,66,192,36,108,72,36
36179.0,12.864582133607882,36.43229106680394,42.43229106680394,66,198,36,108,72,36
36187.0,12.864582133607882,36.43229106680394,42.43229106680394,66,198,36,108,72,36
36187.0,18.864582133607882,42.43229106680394,42.43229106680394,66,198,36,108,72,36
36211,18.864582133607882,42.43229106680394,42.43229106680394,66,198,36,108,72,36
36404.0,18.864582133607882,42.43229106680394,42.43229106680394,66,198,36,108,72,36
36404.0,24.864582133607882,48.43229106680394,42.43229106680394,66,198,36,108,72,36
36426.0,24.864582133607882,48.43229106680394,42.43229106680394,66,198,36,108,72,36
36426.0,24.864582133607882,48.43229106680394,42.43229106680394,66,192,36,102,72,30
36426.0,24.864582133607882,48.43229106680394,42.43229106680394,66,198,36,108,78,30
