-----Simulation 0-----
172898,0
173128,0
173409,0
173710,0
173743,0
174043,0
174405,0
174407,0
174706,0
174978,0
175101,0
175403,0
175413,0
175469,0
175623,0
175768,0
175805,0
176798,0
176810,0
176890,0
176901,0
177050,0
177082,0
177136.0,13167.0
177149,0
177475,0
177507,0
177865.0,896.0
177910,0
178067,0
178071,0
178350,0
178460,0
178594,0
178599,0
179013,0
179146,0
179176.0,20798.0
179192.0,346.0
179717.0,35534.0
179876,0
180034,0
180044,0
180380,0
180504,0
181316,0
181610,0
181712.0,24241.0
181932,0
181987,0
182118,0
182360,0
182414.0,8654.0
182423,0
182652,0
182727,0
182782,0
182838,0
182875,0
182967,0
183030,0
183100,0
183235,0
183322,0
183339,0
183443,0
183788,0
183863,0
183959,0
183992.0,41507.0
184329,0
184632,0
184647,0
184745,0
184785,0
184996,0
185111,0
185177,0
185211,0
185657,0
185747,0
185874.0,26143.0
185906,0
186155,0
186236,0
186255,0
186503,0
186528,0
187112.0,24959.0
187135,0
187460,0
187525.0,25980.0
187665,0
187710.0,2062.0
187774,0
187777,0
188230,0
188274.0,44514.0
188284,0
188299,0
188557,0
188575,0
188628,0
188828,0
189077.0,18322.0
189295.0,51554.0
189381,0
189431,0
189554,0
189819,0
189871.0,38244.0
190107,0
190259,0
190397.0,130609.0
190478,0
190541,0
190621,0
190670,0
190720,0
190890,0
191101,0
191229,0
191310.0,64167.0
191316,0
191542,0
191795,0
191874.0,46509.0
191943,0
192193,0
192324.0,4794.0
192374,0
192443,0
192546,0
192636,0
192813,0
192863,0
192895,0
192940,0
193242,0
193301,0
193833,0
193873,0
193977,0
193993.0,17502.0
194392,0
194414.0,60669.0
194934,0
195336,0
195352,0
195485,0
195568.0,28294.0
195579,0
195701,0
195862.0,25320.0
195947,0
196076,0
196145.0,21535.0
196232,0
196392,0
196463,0
196491,0
196712.0,41876.0
196953,0
197032,0
197420,0
197820,0
197913.0,34326.0
198080.0,4246.0
198229,0
198404.0,44978.0
198440,0
