-----Simulation 0-----
172801,0
172833,0
172923,0
173191,0
173394,0
173829,0
173879,0
174075,0
174276,0
174513,0
174857,0
174876,0
175013,0
175369,0
175482,0
175529,0
175656,0
175685,0
175808,0
176016,0
176097,0
176178,0
176436,0
176502,0
176559,0
176694,0
177016,0
177318,0
177385,0
177538,0
177656,0
177791,0
177937,0
177984,0
178006,0
178052,0
178143,0
178466,0
178478,0
178561,0
178587,0
178756,0
178842,0
179146,0
179200,0
179252,0
179260,0
179333,0
179335,0
179669,0
179895,0
180009,0
180255,0
180361,0
180490,0
180822,0
180827,0
180969,0
181078,0
181119,0
181123,0
181178,0
181199,0
181300,0
181391,0
181468,0
181624,0
181626,0
181669,0
181748,0
182031,0
182107,0
182207,0
182243,0
182282,0
182334,0
182341,0
182473,0
182563,0
182590,0
182628,0
182640,0
182728,0
182770,0
183015,0
183061,0
183160,0
183198,0
183233,0
183319,0
183452,0
183619,0
184032,0
184059,0
184060,0
184097,0
184122,0
184243,0
184500,0
184517,0
184612,0
184628,0
184741,0
184848,0
184886,0
185128,0
185279,0
185440,0
185517,0
185593,0
185667,0
185966,0
186070,0
186076,0
186227,0
186238,0
186260,0
186441,0
186487,0
186514,0
186534,0
186536,0
186649,0
187199,0
187340,0
187513,0
187592,0
187718,0
188067,0
188418,0
188463,0
188700,0
188898,0
188977,0
189165,0
189363,0
189394,0
189639,0
189794,0
189830,0
189931,0
189952,0
190052,0
190441,0
190522,0
190598,0
190644,0
190780,0
190780,0
191337,0
191498,0
191532,0
191773,0
191874,0
191987,0
192146,0
192172,0
192284,0
192342,0
192458,0
192491,0
192814,0
193059,0
193062,0
193085,0
193182,0
193225,0
193313,0
193432,0
193439,0
193535,0
193585,0
193749,0
193829,0
194019,0
194134,0
194172,0
194362,0
194540,0
194597,0
194663,0
194898,0
195319,0
195483,0
195497,0
195574,0
195735,0
195779,0
195844,0
195890,0
196002,0
196144,0
196364,0
196439,0
196440,0
196482,0
196530,0
196624,0
196772,0
196776,0
197000,0
197110,0
197333,0
197363,0
197554,0
197642,0
197642,0
197805,0
197931,0
198127,0
198216,0
198226,0
198316,0
198383,0
198497,0
198876,0
198971,0
198975,0
199037,0
199163,0
199177,0
199421,0
199555,0
199760,0
199940,0
200463,0
200491,0
200807,0
201066,0
201324,0
201370,0
201427,0
201649,0
201762,0
201799,0
201837,0
202122,0
202253,0
202559,0
202931,0
203129,0
203165,0
203298,0
203415,0
203423,0
203926,0
204035,0
204077,0
204135,0
204596,0
204641,0
204900,0
205005,0
205092,0
205113,0
205181,0
205238,0
205363,0
205379,0
205632,0
205638,0
205795,0
205871,0
205954,0
206174,0
206321,0
206645,0
206964,0
207009,0
207268,0
207315,0
207513,0
207556,0
207629,0
207857,0
207951,0
207986,0
208443,0
208610,0
208938,0
208969,0
209066,0
209278,0
209629,0
209792,0
209820,0
209872,0
210123,0
210333,0
210802,0
210937,0
210942,0
211213,0
211344,0
211581,0
211688,0
211726,0
211880,0
211998,0
212146,0
212200,0
212213,0
212233,0
212267,0
212630,0
212735,0
212875,0
212910,0
213533,0
213536,0
213675,0
213706,0
213775,0
213853,0
214276,0
214612,0
214640,0
214707,0
214931,0
215176,0
215207,0
215212,0
215278,0
215518,0
215599,0
215600,0
215657,0
215668,0
215669,0
215679,0
215811,0
215983,0
216091,0
216143,0
216325,0
216647,0
216680,0
217201,0
217253,0
217274,0
217330,0
